Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
04-02-2023,Christy Miller,Zachary Bailey,Chevrolet,Silverado,2017,33739,0.093297367,3147.76
26-05-2022,Cheryl Freeman MD,Cameron Abbott,Chevrolet,Civic,2012,38330,0.125376393,4805.68
26-04-2023,Teresa Garza,Robert Carpenter,Toyota,Silverado,2011,10384,0.062601801,650.06
12-08-2022,Laura Lucero,Jesus Newman,Toyota,Civic,2013,47307,0.096343058,4557.7
03-01-2023,Shelly Allen,Kevin Sanders,Toyota,F-150,2011,35962,0.065942281,2371.42
11-03-2023,Jo Fischer,Gabrielle Adams,Nissan,Altima,2019,37987,0.085540011,3249.41
05-03-2023,Craig Nelson,Sherry Wade,Honda,Civic,2018,45262,0.050545879,2287.81
08-04-2023,Diana Turner,Kenneth Peters,Nissan,Altima,2014,15530,0.075405645,1171.05
28-06-2022,Dalton Rodriguez,Stephanie Miller,Ford,Silverado,2020,36896,0.111340093,4108
09-06-2022,Kimberly Mendez,Brett Peterson,Honda,Silverado,2012,44197,0.112490261,4971.73
20-04-2023,Megan Nolan,Dr. Ruben Alexander,Honda,Civic,2018,41347,0.08989336,3716.82
31-12-2022,Melissa Pham,Erica Myers,Chevrolet,Corolla,2020,24428,0.118751005,2900.85
14-12-2022,Steven Atkinson,Andrea Garcia,Toyota,Corolla,2019,38114,0.09010407,3434.23
23-04-2023,Brittney Foley,Robert Reid,Chevrolet,Silverado,2013,16564,0.082237121,1362.18
29-07-2022,Michael Marshall,Maria Ramirez,Chevrolet,Altima,2011,46767,0.056236869,2630.03
14-04-2023,Calvin Kelley,Andrew Sullivan,Toyota,Corolla,2019,14083,0.098506071,1387.26
04-11-2022,Juan Kelly,Caitlin Lewis,Chevrolet,F-150,2020,43153,0.092238121,3980.35
25-02-2023,Connie Webb,Johnny Galloway,Honda,Corolla,2022,33118,0.105094935,3480.53
11-09-2022,Phillip Carroll,Melissa Garcia,Chevrolet,Corolla,2018,21517,0.075971083,1634.67
13-04-2023,Vanessa Briggs,Samantha Perez,Honda,Altima,2011,44854,0.114047077,5115.47
26-02-2023,Tony Armstrong,Tamara Hanna,Nissan,Corolla,2013,46994,0.148957829,7000.12
28-07-2022,James Fields,Stephanie King,Chevrolet,Silverado,2011,21444,0.117005751,2509.07
17-08-2022,Jennifer Gay,Brian Moreno,Chevrolet,Altima,2014,31597,0.138120008,4364.18
29-03-2023,Vicki Hernandez,Shannon Byrd,Ford,Altima,2016,21772,0.131034232,2852.88
19-11-2022,Jamie Odom,Amber Hopkins,Toyota,Civic,2011,45953,0.093169994,4281.44
12-04-2023,Joshua Riddle,Caitlyn Jacobs,Ford,F-150,2016,24155,0.149348334,3607.51
06-12-2022,Sarah Davis,Matthew Shepherd,Nissan,Silverado,2022,46467,0.112389265,5222.39
13-05-2022,Sherri Stanley,Natasha Fisher,Ford,Altima,2010,16012,0.095125496,1523.15
03-06-2022,Hayley Hunt,Heather James,Nissan,Civic,2014,14737,0.134838287,1987.11
20-08-2022,Carmen Davis,Carlos Parker,Honda,Silverado,2021,41851,0.067880529,2840.87
19-07-2022,Andre Alexander,Natalie Blake,Nissan,Civic,2012,27002,0.077950423,2104.82
03-08-2022,Kenneth Ramos,Tara Jordan,Chevrolet,Civic,2017,37976,0.116251497,4414.77
07-07-2022,Sheryl Coffey,Frank Mckee,Ford,F-150,2010,38113,0.113128646,4311.67
05-01-2023,Kevin Jackson,Laura Brown,Ford,Silverado,2011,27840,0.098978961,2755.57
04-04-2023,Andrew Phelps,Ryan Bradley,Honda,Civic,2021,20672,0.090199368,1864.6
18-01-2023,Katherine White,Charles Brown,Chevrolet,Altima,2019,15171,0.11713489,1777.05
12-01-2023,Michele Durham,Laurie Miller,Honda,Silverado,2015,44702,0.110775661,4951.89
12-11-2022,Tiffany Shields,Allison Morris,Chevrolet,Silverado,2020,43007,0.073319519,3153.25
09-10-2022,Adam Sharp,Jason Welch,Toyota,F-150,2021,30572,0.063751306,1949
12-11-2022,Shawn Valdez,Michael Jones,Honda,Altima,2017,19186,0.137211273,2632.54
08-03-2023,Toni Kim,James Bolton,Chevrolet,F-150,2012,39625,0.110644652,4384.29
23-11-2022,Diane Clark,Brooke Fowler,Nissan,F-150,2014,35590,0.056270526,2002.67
26-11-2022,Sara Estrada,Jennifer Mahoney,Ford,Silverado,2014,38351,0.095382453,3658.01
06-04-2023,Jessica Yates,Barbara Lyons,Honda,Altima,2017,11243,0.11721379,1317.83
26-10-2022,Kathleen Ray,Eileen Nolan,Nissan,Altima,2011,36988,0.110436162,4084.81
14-08-2022,Nicole Black,Billy Banks,Honda,Silverado,2019,15208,0.132332193,2012.51
29-07-2022,Rachel Davis,Audrey Walsh,Chevrolet,Altima,2010,33507,0.075324464,2523.9
30-11-2022,Edward Hoffman,Yvonne Johnston,Chevrolet,Altima,2012,29083,0.065535235,1905.96
25-01-2023,Aaron Hernandez,Tabitha Ware,Ford,Silverado,2018,46276,0.115895521,5363.18
19-07-2022,Alexis Knight,Katherine Galvan,Chevrolet,Corolla,2015,33810,0.054529258,1843.63
26-09-2022,Lori Thompson,Randy Simmons,Ford,Silverado,2013,35598,0.096054606,3419.35
12-09-2022,Lori Smith,Christy Wagner,Toyota,Silverado,2014,27562,0.126337047,3482.1
26-11-2022,Kelly Sutton,Ronald Jones,Toyota,Altima,2021,45680,0.114715629,5240.21
19-12-2022,Phillip Pineda,Erica Andrews,Chevrolet,F-150,2015,25975,0.089030031,2312.56
19-07-2022,Katie Coffey,Jennifer Cole DVM,Nissan,Silverado,2021,26722,0.118909441,3177.5
14-04-2023,Jane Davis,Daniel Payne,Nissan,Civic,2010,37210,0.068775713,2559.14
08-05-2022,Christine Ward,William Miller,Ford,Silverado,2015,47748,0.071528299,3415.33
05-01-2023,Teresa Schmidt,Sarah Ferrell,Honda,Silverado,2011,12333,0.099521133,1227.39
20-10-2022,Curtis Murphy,Jessica Jackson,Chevrolet,Civic,2011,38902,0.054780195,2131.06
24-12-2022,Roger Copeland,Paul Thompson,Ford,Altima,2012,21381,0.071546142,1529.73
20-02-2023,Brian Sanchez,Janice Wilson,Honda,Altima,2020,22132,0.12993885,2875.81
04-02-2023,Morgan Ramirez,Jennifer Johnson,Honda,Corolla,2018,45066,0.125232894,5643.75
21-07-2022,James Stewart,Dr. Allison Clark,Toyota,Silverado,2012,43293,0.112061692,4851.49
18-11-2022,Tammy Ramirez,David Lambert,Chevrolet,F-150,2018,18848,0.058204699,1097.04
21-04-2023,Matthew Collins,Jessica Williams,Chevrolet,Corolla,2012,10070,0.109176645,1099.41
22-06-2022,James Garrett,Christopher Ward,Nissan,F-150,2011,31151,0.130496222,4065.09
24-07-2022,Alisha Park,Tyler Hale,Honda,Silverado,2017,34691,0.145989755,5064.53
15-11-2022,Jennifer Navarro,Juan Valdez,Chevrolet,Civic,2021,14101,0.062792977,885.44
02-08-2022,Angela Clark,Michael Rodriguez,Toyota,Altima,2015,37321,0.084827189,3165.84
20-08-2022,Christopher Collins,Robert Jones,Ford,F-150,2016,42395,0.120783028,5120.6
04-01-2023,Cathy Ward,Kathleen Lamb,Honda,Corolla,2011,35728,0.094120088,3362.72
31-01-2023,Keith Pham,Melissa Grimes,Nissan,Silverado,2013,42246,0.103265616,4362.56
31-10-2022,Karen Spencer,Tonya Willis,Toyota,Silverado,2022,49947,0.087017999,4346.29
03-12-2022,Heather Grant,Luis White,Chevrolet,Civic,2022,37877,0.138626168,5250.74
27-08-2022,Heather Martin,Dylan Callahan,Toyota,Civic,2012,43691,0.147491181,6444.04
13-04-2023,Dwayne Wright,Yolanda Murphy,Honda,Silverado,2011,35562,0.104197481,3705.47
07-07-2022,Mary Hill,Jeffrey Andrews,Chevrolet,Civic,2021,10274,0.071995075,739.68
21-01-2023,Eric Stevenson,Steven Sanders,Nissan,F-150,2014,41931,0.059470644,2493.66
26-04-2023,Thomas Thomas,Joel Bradley,Toyota,Civic,2020,43320,0.054487704,2360.41
25-07-2022,Amy Hamilton MD,Mr. Brandon Silva PhD,Chevrolet,Silverado,2011,14374,0.06679198,960.07
06-08-2022,Christopher Mcconnell,Robert Harrison,Honda,Silverado,2022,30082,0.137352397,4131.83
19-03-2023,Jason Heath,Cynthia Cunningham,Ford,Corolla,2010,18026,0.082955013,1495.35
04-02-2023,Nicole Edwards,Danielle Harris,Toyota,Silverado,2017,46044,0.052491823,2416.93
11-01-2023,Laurie Howe,Hannah Parks,Chevrolet,Corolla,2016,39609,0.117403413,4650.23
17-11-2022,Jesse Jackson,Steven Chavez,Toyota,F-150,2018,42224,0.129023902,5447.91
01-12-2022,Kaitlin Little,Gary Hall,Honda,Civic,2020,12345,0.071940235,888.1
06-05-2022,Jennifer Baxter DDS,Leslie Liu,Honda,Altima,2019,45207,0.113303501,5122.11
20-12-2022,Tina Gregory,Robert Griffin,Toyota,Altima,2013,27332,0.091926165,2512.53
12-10-2022,Michael Moss,Kelly Eaton,Ford,Altima,2016,30085,0.057283655,1723.38
28-01-2023,Paul Blake,Jeff Green,Chevrolet,F-150,2021,21933,0.145135798,3183.26
30-06-2022,Dawn Morales,Miss Rachel Anthony MD,Nissan,Civic,2010,35478,0.112667753,3997.23
26-04-2023,Andre Long,Lisa Salas,Honda,F-150,2019,16917,0.051165467,865.57
03-06-2022,Veronica Ramirez,Jessica Garner,Honda,Civic,2022,46745,0.087916302,4109.65
18-12-2022,David Roth,Tara Simpson,Ford,Corolla,2017,41335,0.092265658,3813.8
08-09-2022,Chad Jackson,Kelsey Fisher,Chevrolet,F-150,2012,45041,0.089420501,4027.59
24-04-2023,Jamie Roth,Jonathan Lopez,Honda,Civic,2016,22668,0.09047079,2050.79
23-07-2022,Stephanie Hall,Laura Cobb,Nissan,Corolla,2016,33710,0.102726836,3462.92
26-08-2022,Felicia Meyers,Sandra Sanchez,Honda,Civic,2020,31914,0.052936049,1689.4
01-01-2023,Sarah Duke MD,Karen Kerr,Honda,F-150,2021,10078,0.088755101,894.47
27-10-2022,James Smith,Courtney Carpenter,Honda,Civic,2020,33111,0.054616109,1808.39
01-01-2023,Richard Key,Kimberly Warren,Nissan,F-150,2022,19039,0.094959626,1807.94
14-02-2023,Kurt Schaefer,Chelsea Davis,Chevrolet,Silverado,2017,17495,0.112027905,1959.93
28-12-2022,Sara Frank,Jason Miranda,Ford,Corolla,2017,35113,0.133088005,4673.12
06-05-2022,Timothy Martin,Bailey Sullivan,Chevrolet,Altima,2013,26201,0.090277441,2365.36
13-07-2022,Paul Erickson,Kimberly Martinez,Honda,F-150,2016,38727,0.076611118,2966.92
07-07-2022,Patrick Sullivan,Melissa Webster,Ford,Silverado,2020,22770,0.089997665,2049.25
11-06-2022,Melissa Jackson,Eric Hudson,Nissan,Corolla,2022,38017,0.090221853,3429.96
01-04-2023,Christina Coleman,David Cannon,Ford,Civic,2017,27093,0.12660218,3430.03
30-04-2023,Joseph Rice,Jason Coleman,Honda,F-150,2021,10319,0.090631702,935.23
29-04-2023,Heather Jacobs,Mr. Christian Arroyo,Nissan,Civic,2018,27450,0.088559086,2430.95
16-03-2023,Pamela Pace,Beth Knox,Nissan,Corolla,2011,43338,0.131885807,5715.67
25-05-2022,Alyssa Allen,Pam Anderson,Chevrolet,Silverado,2014,41353,0.055330331,2288.08
13-11-2022,Jerry Gray,Vincent Espinoza,Toyota,Corolla,2020,34129,0.067072253,2289.11
26-01-2023,Jeremy Ellis,Richard Goodwin,Toyota,Corolla,2015,22328,0.098608734,2201.74
26-05-2022,Robert Harvey,Ryan Henry,Chevrolet,Silverado,2015,40277,0.148643075,5986.9
13-09-2022,Erin Allen,Kyle Sullivan,Ford,Altima,2019,24391,0.052833611,1288.66
15-05-2022,Brett Mcdaniel,Amanda Ferguson,Chevrolet,Corolla,2010,21118,0.149354434,3154.07
12-02-2023,William Ross,Stefanie Massey,Ford,Silverado,2019,13428,0.052807466,709.1
01-05-2022,Brenda Wilson,William Williams,Chevrolet,Civic,2013,20592,0.066616438,1371.77
07-07-2022,Sara Hickman,Michelle Carpenter,Ford,Silverado,2012,23153,0.108960518,2522.76
05-01-2023,Brandy Arnold,Amy Lopez,Chevrolet,Silverado,2014,28949,0.107256749,3104.98
09-12-2022,Joan Nguyen MD,Bridget Montgomery,Toyota,F-150,2022,28950,0.088107641,2550.72
16-09-2022,Cynthia Morrison,Sarah Alvarado,Ford,Civic,2021,41896,0.056198071,2354.47
06-07-2022,Tiffany Hampton,Taylor Edwards,Ford,Civic,2018,32674,0.137413753,4489.86
23-08-2022,Matthew Hudson,Jose Lee,Honda,Corolla,2016,33373,0.077767334,2595.33
25-11-2022,Amy Scott,Javier Singleton,Honda,Silverado,2022,35388,0.067693387,2395.53
29-11-2022,Tracy Boone,Morgan Rivas,Nissan,Altima,2012,46340,0.133785892,6199.64
02-04-2023,Steve Wilkinson,Gary Miller,Ford,Corolla,2015,34970,0.071123875,2487.2
13-02-2023,Willie Baker,Mark Anderson,Toyota,Silverado,2019,28858,0.134692115,3886.95
15-09-2022,Gerald Johnson,James English,Chevrolet,Corolla,2021,16041,0.133619562,2143.39
15-11-2022,Anthony Ross,Natalie Davis,Nissan,Civic,2012,15087,0.140699326,2122.73
21-08-2022,Mary Thompson,Jermaine Ashley,Chevrolet,Altima,2015,30503,0.061604024,1879.11
15-12-2022,Jessica Grant,Nathan Johnson,Honda,Corolla,2020,40993,0.058600363,2402.2
07-01-2023,Herbert Brown,John Pierce,Ford,Civic,2015,10569,0.082539895,872.36
05-01-2023,Matthew Miller,Laura Schmitt,Toyota,Altima,2018,24515,0.083411345,2044.83
25-08-2022,Patrick Williamson,Hailey Wilson,Honda,Altima,2011,22388,0.127567666,2855.98
18-09-2022,Mrs. Samantha Coffey MD,Diana Perez,Chevrolet,Corolla,2014,48556,0.089534067,4347.42
12-03-2023,Rebecca Lewis,Dawn Mcgrath,Nissan,Silverado,2011,28045,0.125992011,3533.45
17-10-2022,Jesse Jarvis,Logan Petersen,Toyota,Altima,2019,49035,0.091323669,4478.06
14-02-2023,Brian Bowman,Joanna Morrison,Nissan,Altima,2019,17078,0.065651176,1121.19
14-09-2022,Deborah Jacobs,Gary Smith,Nissan,Silverado,2018,23907,0.113576503,2715.27
10-02-2023,Kelsey Clark,Heather Murphy,Honda,Corolla,2017,30598,0.129221015,3953.9
04-02-2023,Amber Ward,Ronnie Harrison,Toyota,Silverado,2022,31018,0.058972173,1829.2
31-10-2022,Amanda Chen,Joseph Avila,Toyota,Corolla,2010,30413,0.136113803,4139.63
06-06-2022,Judith Hall,Meghan Swanson,Honda,Civic,2022,35896,0.1002982,3600.3
28-04-2023,Karen Moore,James Newman,Ford,Silverado,2021,38197,0.104270556,3982.82
03-04-2023,Phillip Ross,Michael Mathis,Nissan,F-150,2019,20137,0.086888084,1749.67
10-10-2022,David Johnson,Joshua Logan,Honda,Altima,2022,48507,0.06130879,2973.91
14-12-2022,Joshua Shaw,Christopher Gray,Chevrolet,Altima,2020,24901,0.146755503,3654.36
02-09-2022,Kevin Black,Alexandra Fuentes,Honda,Civic,2022,32305,0.080792259,2609.99
19-04-2023,Jody Adams,Pamela White,Ford,Altima,2019,21508,0.145111506,3121.06
03-01-2023,Tracy Curry,Kevin Turner,Ford,Corolla,2016,37295,0.08747288,3262.3
19-12-2022,Samuel Allen,James Taylor,Ford,Silverado,2011,38438,0.050039391,1923.41
19-09-2022,Chase Roberts,Robert Shelton,Toyota,Corolla,2018,45191,0.069170436,3125.88
05-04-2023,Raymond Johnson,Jessica Mathews,Honda,Silverado,2015,32359,0.121903661,3944.68
30-10-2022,Anthony Clark,Jimmy Ewing,Ford,Civic,2019,33855,0.050949326,1724.89
04-01-2023,Jacob Williams,Jennifer Novak,Ford,Altima,2014,34324,0.066575704,2285.14
18-10-2022,William Anderson,Anthony Willis,Nissan,Civic,2011,32397,0.073197386,2371.38
25-05-2022,Cathy Stanley,Shelby Collins,Chevrolet,Civic,2010,48366,0.121014166,5852.97
12-12-2022,Victoria Gonzales MD,Elizabeth Mcguire,Toyota,Corolla,2017,15119,0.055617885,840.89
20-03-2023,Valerie Rose,Michael Lopez,Chevrolet,Corolla,2013,29434,0.083042258,2444.27
27-09-2022,Herbert Diaz,Julie Greer,Honda,Corolla,2021,29428,0.087767134,2582.81
23-08-2022,John Petty,Mary Spencer,Ford,Corolla,2011,30492,0.132030157,4025.86
01-03-2023,Cheryl Shelton,Kiara Brown,Ford,Silverado,2020,28442,0.066342174,1886.9
07-01-2023,Lauren Manning,Kenneth Thomas,Toyota,F-150,2019,38979,0.128944435,5026.13
24-10-2022,Logan Johnson,George Smith,Toyota,Corolla,2019,25238,0.075049961,1894.11
31-12-2022,Jared Curtis,Danny Rodgers,Ford,Altima,2010,13114,0.120843142,1584.74
20-11-2022,Carla Morgan,Crystal Chase,Ford,Civic,2016,33977,0.120096269,4080.51
17-03-2023,Michael Rodriguez,Sean King,Honda,Civic,2013,44018,0.085118477,3746.75
28-08-2022,Joseph Davis,Daniel Santos,Nissan,Silverado,2020,35134,0.141653561,4976.86
06-09-2022,Sarah Mcdonald,April Butler,Chevrolet,Civic,2020,20177,0.143837714,2902.21
30-05-2022,Lisa Bowen,Paul Hutchinson,Ford,F-150,2020,34570,0.119391736,4127.37
15-12-2022,Philip Wood,Christopher Brooks,Toyota,Altima,2011,31028,0.135547928,4205.78
10-02-2023,Patricia Castillo,Leah Benton,Honda,Silverado,2019,10665,0.113737459,1213.01
19-12-2022,Deborah Ruiz,Matthew Hall,Ford,F-150,2020,15367,0.081071346,1245.82
01-11-2022,Lisa Harris,Theresa Wood,Chevrolet,F-150,2015,39912,0.107228705,4279.71
01-04-2023,Karen Blake,Brittany Thomas,Ford,Silverado,2014,46531,0.076025415,3537.54
08-04-2023,Ashley Beasley,John Parker,Honda,Civic,2019,29357,0.139167929,4085.55
26-11-2022,Ryan Campbell,Ann Evans,Chevrolet,Civic,2014,24284,0.09638415,2340.59
17-09-2022,Jeffrey Martinez,Kelly Walker,Chevrolet,F-150,2014,24025,0.06216539,1493.52
01-11-2022,Brenda Hansen,Kelly Perry,Chevrolet,F-150,2015,11608,0.102334523,1187.9
10-04-2023,Julia Austin,Jesus Juarez,Nissan,Civic,2018,18957,0.135527479,2569.19
23-07-2022,Angela Rivera PhD,Debra Alvarez,Ford,Civic,2018,20222,0.060078692,1214.91
17-12-2022,Stephen Mcbride,Sandra Morgan,Honda,Corolla,2012,41422,0.133872969,5545.29
04-12-2022,Jeremy Rosario DDS,Erin Rivera,Ford,Corolla,2021,22286,0.061633389,1373.56
02-02-2023,Samantha Kim,Christine Perez,Honda,F-150,2022,35610,0.081488277,2901.8
06-02-2023,Tina Johnson,Monica Ray,Toyota,Civic,2019,45638,0.102767169,4690.09
21-01-2023,Brian Brown,Bryan Jackson,Ford,Civic,2014,25415,0.128920735,3276.52
04-01-2023,Jason Valdez,Maria Clarke,Toyota,Silverado,2020,24704,0.052340809,1293.03
21-02-2023,Robert Jones,Jeffrey Irwin,Chevrolet,Civic,2018,10156,0.129422582,1314.42
13-07-2022,Noah Short,Christopher Graham,Nissan,Silverado,2015,47302,0.075507837,3571.67
12-09-2022,Sandra Hill,Jessica Thomas,Toyota,Corolla,2020,41708,0.084259863,3514.31
11-11-2022,Christopher Jones,Debra Mccarthy,Honda,Altima,2015,20947,0.097473351,2041.77
04-07-2022,Margaret Rodriguez,Kimberly Tanner,Toyota,Civic,2010,27035,0.0764372,2066.48
28-07-2022,Kelly Gutierrez,Danielle Harris DDS,Chevrolet,Altima,2017,20859,0.135937197,2835.51
12-07-2022,Jacqueline Hawkins,Donald Brooks,Chevrolet,F-150,2016,19080,0.133834035,2553.55
26-12-2022,Jonathan Mcdonald,Betty Jackson,Chevrolet,Altima,2016,25821,0.082805943,2138.13
25-07-2022,Michael Martinez,Amy Bartlett,Ford,Altima,2019,34648,0.140269836,4860.07
22-08-2022,Keith Avila,Peggy Wood,Honda,Civic,2015,17517,0.13663173,2393.38
06-02-2023,Tanya Cross,Terrance Elliott,Honda,Altima,2015,23609,0.135921313,3208.97
29-06-2022,Mary Gonzalez,Tracey Smith,Ford,Silverado,2014,27541,0.073741346,2030.91
14-07-2022,Shannon Garcia,Monica Shah,Honda,Corolla,2015,30698,0.141663536,4348.79
18-10-2022,Michael Clark,Rebecca Norman,Toyota,Civic,2010,25391,0.086188508,2188.41
27-08-2022,Andrew Russell,Anthony Allen,Ford,Silverado,2019,35980,0.09363265,3368.9
27-12-2022,Rhonda Miranda,Robin Beasley,Honda,Altima,2014,33643,0.101659274,3420.12
18-12-2022,Nicholas Martin,Amanda Turner,Ford,Silverado,2016,46271,0.141576269,6550.88
01-04-2023,Christopher Garcia,Kimberly Myers,Nissan,F-150,2012,33099,0.123585007,4090.54
08-12-2022,Chad Palmer,Penny Robles,Chevrolet,Silverado,2018,45056,0.144277898,6500.58
19-02-2023,John Graham,Kristen Todd,Honda,Altima,2016,19001,0.059577101,1132.02
10-06-2022,Dr. Brian Harris Jr.,Cameron Ortega,Toyota,Corolla,2013,32476,0.129654449,4210.66
11-07-2022,Dennis Powell,Dr. Robert Bradley,Toyota,Corolla,2020,28761,0.097339618,2799.58
09-09-2022,James Barrera,Amanda Bradley,Toyota,Altima,2019,24302,0.056613492,1375.82
18-06-2022,Tammy Martinez,Taylor Richard DDS,Toyota,Civic,2016,17949,0.108835516,1953.49
20-07-2022,Brandon Fisher,Ashley Cain,Toyota,Silverado,2011,20235,0.068924323,1394.68
12-04-2023,Lori Hickman,Shelby Jackson,Toyota,Civic,2019,48234,0.067329084,3247.55
03-09-2022,David Thompson,Susan Schroeder,Honda,Civic,2019,42764,0.105896655,4528.56
14-09-2022,Anthony Murray,Carolyn Shaffer,Chevrolet,Altima,2014,21843,0.128159653,2799.39
17-10-2022,Micheal Benjamin,Kenneth Stewart,Chevrolet,Silverado,2011,38631,0.054784917,2116.4
18-03-2023,James May,Kevin Perry,Ford,Corolla,2011,48406,0.080779014,3910.19
27-04-2023,Steven Mendez,Jeremy Jones,Honda,Silverado,2012,23078,0.144601478,3337.11
14-03-2023,Daniel Brown,Seth Myers,Toyota,Corolla,2022,14067,0.055448033,779.99
02-08-2022,Mr. Michael Little,Alejandro Wright,Chevrolet,Corolla,2014,47669,0.122457378,5837.42
05-12-2022,Lauren Reyes,Scott Yu,Nissan,Silverado,2021,27128,0.071947037,1951.78
09-06-2022,Luis Flynn,Jason Moreno,Nissan,Altima,2019,30743,0.117597108,3615.29
21-11-2022,Valerie Becker,Paul Reese,Chevrolet,F-150,2010,41961,0.136230311,5716.36
01-12-2022,Raymond Johnson,Tim Wiggins,Toyota,Corolla,2015,44423,0.120883829,5370.02
01-11-2022,Shannon Cox,Stephen Castro,Honda,Corolla,2013,46230,0.121684192,5625.46
25-12-2022,James Patterson,Angela Stevens,Chevrolet,Altima,2011,35029,0.067295174,2357.28
17-01-2023,April Mathis,Arthur Taylor,Nissan,Corolla,2019,31501,0.123418931,3887.82
30-06-2022,Victor Thompson,Jessica Rogers,Chevrolet,Civic,2017,42421,0.101002281,4284.62
07-08-2022,Julia Wright,Christopher Wells,Chevrolet,Silverado,2022,48039,0.12766716,6133
14-03-2023,Jeremiah Bell,Taylor Sloan,Ford,F-150,2011,42053,0.098656834,4148.82
30-11-2022,Kristin Kim,Angel Schmidt,Chevrolet,Altima,2019,14993,0.10017099,1501.86
15-07-2022,Lisa Williams,Bruce Brown,Honda,Silverado,2021,31513,0.126856302,3997.62
01-04-2023,Rodney Miller,Pamela Jenkins,Chevrolet,Corolla,2018,32327,0.069218855,2237.64
01-04-2023,Leah Hamilton,Jimmy Figueroa,Chevrolet,Silverado,2019,37783,0.099541278,3760.97
11-09-2022,Melanie Herrera,John Graham,Toyota,F-150,2019,40012,0.099283844,3972.55
08-07-2022,Elizabeth Brown,Michael Leonard,Toyota,Civic,2011,31540,0.142205244,4485.15
14-05-2022,Andrew Key,John Jones,Toyota,Civic,2019,38973,0.144603331,5635.63
26-03-2023,Tammy Beasley,Katherine Spears,Nissan,F-150,2014,48961,0.141556336,6930.74
25-01-2023,Keith Lee,David Macias,Chevrolet,Corolla,2022,37581,0.077221558,2902.06
29-05-2022,Victoria Anderson,Michelle Black,Honda,Corolla,2021,13555,0.072777304,986.5
27-10-2022,Nancy James,Earl Edwards,Nissan,Altima,2013,28959,0.081073144,2347.8
01-12-2022,Richard Bradley,Kyle Ross,Toyota,F-150,2014,44658,0.106366431,4750.11
03-11-2022,Luis Cameron,Rachel Garrett,Nissan,Altima,2020,34629,0.135590934,4695.38
03-09-2022,Ashley Hodges,Cody Cherry,Honda,Civic,2013,46295,0.131254106,6076.41
04-05-2022,Caitlin Wood,Scott Adams,Nissan,Civic,2015,48248,0.092903294,4482.4
20-05-2022,Brian Carroll,Melissa Galloway,Honda,Corolla,2020,21859,0.078846334,1723.5
